,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,url,school_duration,school_distance,park_duration,park_distance,shop_duration,shop_distance
7798,7798,7798,7798,7798,https://www.domain.com.au/7-benjamin-street-sunshine-vic-3020-16030929,0.8566666666666667,524.4,1.2916666666666667,383.5,3.7233333333333336,1632.9
7799,7799,7799,7799,7799,https://www.domain.com.au/48-burke-road-ivanhoe-east-vic-3079-16065389,1.4566666666666668,656.0,2.615,1633.9,4.78,2614.7
7800,7800,7800,7800,7800,https://www.domain.com.au/135-somerville-road-hampton-park-vic-3976-16062444,2.25,997.7,6.158333333333333,2909.9,11.001666666666667,5949.6
7801,7801,7801,7801,7801,https://www.domain.com.au/492-toorak-road-toorak-vic-3142-15773337,1.595,1039.9,1.4166666666666667,965.2,0.64,350.8
7802,7802,7802,7802,7802,https://www.domain.com.au/1-glika-street-donvale-vic-3111-16057243,2.161666666666666,1059.3,0.545,208.5,0.6766666666666666,408.3
7803,7803,7803,7803,7803,https://www.domain.com.au/24-brooklyn-avenue-caulfield-south-vic-3162-16069207,1.7266666666666666,870.5,0.9566666666666668,428.9,6.75,4513.7
7804,7804,7804,7804,7804,https://www.domain.com.au/32a-windsor-avenue-springvale-vic-3171-15549646,1.985,695.3,1.115,539.6,1.0716666666666665,459.9
7805,7805,7805,7805,7805,https://www.domain.com.au/8-42-strabane-avenue-mont-albert-north-vic-3129-15998116,1.46,974.4,0.4716666666666667,248.7,5.15,2728.5
7806,7806,7806,7806,7806,https://www.domain.com.au/1301n-883-collins-street-docklands-vic-3008-16035074,3.845,1692.7,0.4833333333333333,233.7,9.173333333333334,5644.5
7807,7807,7807,7807,7807,https://www.domain.com.au/11-stableford-street-werribee-vic-3030-16032408,3.2183333333333333,1928.0,14.855,9768.6,16.931666666666665,10599.3
7808,7808,7808,7808,7808,https://www.domain.com.au/21-390-burwood-highway-burwood-vic-3125-9403042,0.4583333333333333,442.6,3.245,1412.3,3.393333333333333,1438.4
7809,7809,7809,7809,7809,https://www.domain.com.au/321-499-st-kilda-road-melbourne-vic-3004-15961714,1.0633333333333332,713.9,0.4266666666666667,266.6,3.5966666666666667,1887.0
7810,7810,7810,7810,7810,https://www.domain.com.au/14-horham-court-st-albans-vic-3021-16059509,1.9216666666666664,694.3,2.045,515.6,2.9266666666666667,1368.9
7811,7811,7811,7811,7811,https://www.domain.com.au/8-45-ruskin-street-elwood-vic-3184-16059594,2.355,613.0,0.795,222.8,2.5633333333333335,1112.7
7812,7812,7812,7812,7812,https://www.domain.com.au/3-47-albert-avenue-springvale-vic-3171-16036995,2.535,640.3,2.428333333333333,636.3,1.6416666666666666,786.7
7813,7813,7813,7813,7813,https://www.domain.com.au/7-23-hallam-street-quarry-hill-vic-3550-14515345,2.0716666666666668,935.1,81.27333333333333,114405.1,83.055,115847.4
7814,7814,7814,7814,7814,https://www.domain.com.au/93-canterbury-road-bayswater-north-vic-3153-16049180,1.768333333333333,774.1,1.356666666666667,699.4,5.825,4474.1
7815,7815,7815,7815,7815,https://www.domain.com.au/1-15-sitella-court-carrum-downs-vic-3201-16066093,3.7266666666666666,1460.0,13.426666666666668,13124.8,15.42,17049.3
7816,7816,7816,7816,7816,https://www.domain.com.au/16-brookwood-street-tarneit-vic-3029-15961608,0.6116666666666667,255.0,4.36,2114.6,4.645,2522.5
7817,7817,7817,7817,7817,https://www.domain.com.au/16-giverny-close-burnside-heights-vic-3023-16056428,3.1333333333333333,1533.6,2.5383333333333336,793.0,2.51,909.4
7818,7818,7818,7818,7818,https://www.domain.com.au/12-115-eskdale-road-caulfield-north-vic-3161-16040694,1.1966666666666663,604.3,2.2333333333333334,998.6,2.9316666666666666,1410.4
7819,7819,7819,7819,7819,https://www.domain.com.au/31-yacht-road-point-cook-vic-3030-14859873,3.185,1863.9,0.1083333333333333,45.2,7.758333333333334,5265.9
7820,7820,7820,7820,7820,https://www.domain.com.au/1-87-kent-street-ascot-vale-vic-3032-8818627,0.9433333333333334,657.2,0.765,400.4,3.0133333333333336,1306.8
7821,7821,7821,7821,7821,https://www.domain.com.au/13-rose-street-alexandra-vic-3714-16036433,0.7766666666666667,478.4,0.0,0.0,90.985,108290.9
7822,7822,7822,7822,7822,https://www.domain.com.au/4-21-milton-street-elwood-vic-3184-15900323,2.53,697.8,1.11,277.6,3.716666666666667,1072.0
7823,7823,7823,7823,7823,https://www.domain.com.au/74-miller-street-thornbury-vic-3071-15996133,1.6266666666666665,431.3,0.8083333333333333,412.9,4.721666666666667,2256.6
7824,7824,7824,7824,7824,https://www.domain.com.au/clayton-south-vic-3169-14956740,1.7033333333333334,1184.3,1.75,1061.6,3.8516666666666666,2489.2
7825,7825,7825,7825,7825,https://www.domain.com.au/2-12-ogden-street-glenroy-vic-3046-16038202,1.92,479.9,0.9333333333333332,257.5,6.721666666666667,3321.3
7826,7826,7826,7826,7826,https://www.domain.com.au/43-wembley-ave-yarraville-vic-3013-14398998,0.7983333333333333,293.7,0.4283333333333333,178.6,6.258333333333334,4543.6
7827,7827,7827,7827,7827,https://www.domain.com.au/8-317-hawthorn-road-caulfield-vic-3162-16061591,1.0733333333333337,827.8,2.595,1625.2,4.66,3389.3
7828,7828,7828,7828,7828,https://www.domain.com.au/12-92-the-avenue-parkville-vic-3052-16057391,4.9383333333333335,2323.6,0.7899999999999999,189.3,3.5016666666666665,1534.6
7829,7829,7829,7829,7829,https://www.domain.com.au/4-elvin-close-gladstone-park-vic-3043-16047547,1.0366666666666666,507.3,0.55,137.4,3.075,1725.4
7830,7830,7830,7830,7830,https://www.domain.com.au/11-131-glen-eira-road-st-kilda-east-vic-3183-16029132,0.7216666666666666,561.1,0.4083333333333333,209.4,4.485,2347.4
7831,7831,7831,7831,7831,https://www.domain.com.au/25-osmond-crescent-wollert-vic-3750-14386621,1.2049999999999998,311.5,0.6933333333333334,173.4,11.845,6980.7
7832,7832,7832,7832,7832,https://www.domain.com.au/19-ida-street-niddrie-vic-3042-15908269,1.25,379.3,1.24,510.5,1.9,1068.2
7833,7833,7833,7833,7833,https://www.domain.com.au/7-25-haines-street-hawthorn-vic-3122-15154836,1.231666666666667,544.0,0.45,201.1,2.1266666666666665,950.1
7834,7834,7834,7834,7834,https://www.domain.com.au/37a-116-130-main-drive-macleod-vic-3085-13773424,8.921666666666665,3117.6,0.7033333333333334,167.4,13.915,5611.1
7835,7835,7835,7835,7835,https://www.domain.com.au/812-233-collins-street-melbourne-vic-3000-16007554,2.9016666666666664,1259.2,5.571666666666667,2461.6,1.8833333333333333,703.5
7836,7836,7836,7836,7836,https://www.domain.com.au/12-kensington-rd-kensington-vic-3031-15906236,0.6416666666666667,270.9,1.1083333333333334,574.4,3.7116666666666664,1476.5
7837,7837,7837,7837,7837,https://www.domain.com.au/24-olive-avenue-mount-waverley-vic-3149-15258921,1.81,1225.1,0.6533333333333334,310.0,3.8316666666666666,2406.7
7838,7838,7838,7838,7838,https://www.domain.com.au/467a-hampton-street-hampton-vic-3188-16022069,0.0483333333333333,24.3,0.4816666666666666,304.5,5.155,2997.5
7839,7839,7839,7839,7839,https://www.domain.com.au/1-1479-heatherton-road-dandenong-vic-3175-15977812,0.5549999999999999,462.5,2.64,974.6,3.765,2178.5
7840,7840,7840,7840,7840,https://www.domain.com.au/14-casino-court-peterborough-vic-3270-13903893,25.77,24968.8,0.0,0.0,177.78,229380.3
7841,7841,7841,7841,7841,https://www.domain.com.au/12-silverbirch-rise-mill-park-vic-3082-15935300,5.3133333333333335,2317.0,0.1349999999999999,44.9,6.1033333333333335,2936.0
7842,7842,7842,7842,7842,https://www.domain.com.au/12-bursaria-street-jackass-flat-vic-3556-16062759,6.105,3042.0,97.33333333333331,125342.1,92.77333333333333,123368.3
7843,7843,7843,7843,7843,https://www.domain.com.au/756-midland-highway-mount-rowan-vic-3352-16047961,6.285,5861.2,73.99333333333334,104255.4,70.73333333333333,99848.3
7844,7844,7844,7844,7844,https://www.domain.com.au/3-212-civic-pde-altona-vic-3018-16067483,0.7416666666666667,344.2,2.188333333333333,885.1,7.3566666666666665,4400.1
7845,7845,7845,7845,7845,https://www.domain.com.au/2-greaves-street-cranbourne-vic-3977-15966664,0.8283333333333334,207.3,20.46333333333333,14214.2,19.086666666666666,18613.6
7846,7846,7846,7846,7846,https://www.domain.com.au/7-amaya-way-rockbank-vic-3335-16016937,1.0450000000000002,370.1,10.41,6287.6,13.665,10972.5
7847,7847,7847,7847,7847,https://www.domain.com.au/13-thomson-street-maidstone-vic-3012-14594839,2.418333333333333,752.1,0.7916666666666666,197.9,4.16,1669.5
7848,7848,7848,7848,7848,https://www.domain.com.au/9d-12-marine-parade-st-kilda-vic-3182-16054319,3.285,1153.1,0.5116666666666666,418.8,2.1983333333333333,1023.0
7849,7849,7849,7849,7849,https://www.domain.com.au/g10-43-45-the-avenue-balaclava-vic-3183-16065263,1.0416666666666667,540.5,1.0066666666666666,479.9,4.115,2195.9
7850,7850,7850,7850,7850,https://www.domain.com.au/2411-350-william-street-melbourne-vic-3000-16027707,0.9133333333333332,345.1,1.8383333333333327,811.1,2.615,958.6
7851,7851,7851,7851,7851,https://www.domain.com.au/29-james-street-richmond-vic-3121-11551808,1.115,394.2,0.2616666666666666,79.5,3.205,1527.2
7852,7852,7852,7852,7852,https://www.domain.com.au/4-5-7-mcleod-street-springvale-vic-3171-16027063,2.688333333333333,712.9,0.0,0.0,2.7199999999999998,902.4
7853,7853,7853,7853,7853,https://www.domain.com.au/23-golden-grove-drive-narre-warren-south-vic-3805-16052765,3.76,1275.1,11.02,6995.2,19.743333333333332,11865.1
7854,7854,7854,7854,7854,https://www.domain.com.au/624-murray-road-preston-vic-3072-16059962,1.945,860.1,1.4066666666666667,400.8,2.875,1466.6
7855,7855,7855,7855,7855,https://www.domain.com.au/4-252-williamsons-road-templestowe-vic-3106-15980164,2.17,1377.6,2.268333333333333,885.5,4.765,3162.3
7856,7856,7856,7856,7856,https://www.domain.com.au/1-15-thomas-street-hampton-vic-3188-16043141,3.1266666666666665,1367.6,2.0466666666666664,521.7,8.981666666666666,3533.3
7857,7857,7857,7857,7857,https://www.domain.com.au/1-27-east-street-hadfield-vic-3046-16042501,2.12,955.7,0.48,182.6,6.056666666666667,3068.0
7858,7858,7858,7858,7858,https://www.domain.com.au/2-24-hartington-street-kew-vic-3101-16056644,1.3383333333333334,833.7,0.8533333333333334,349.6,4.28,2440.6
7859,7859,7859,7859,7859,https://www.domain.com.au/215-12-queens-road-melbourne-vic-3004-16053299,1.305,458.2,2.0616666666666665,619.4,3.955,1760.8
7860,7860,7860,7860,7860,https://www.domain.com.au/5-126-were-street-brighton-vic-3186-15936100,1.365,707.8,0.4083333333333333,226.5,3.731666666666667,1737.6
7861,7861,7861,7861,7861,https://www.domain.com.au/2-25-somerville-road-yarraville-vic-3013-14374333,0.6983333333333334,397.2,1.11,621.2,5.491666666666666,3010.4
7862,7862,7862,7862,7862,https://www.domain.com.au/53-generation-crescent-mambourin-vic-3024-16036612,5.255,2863.3,16.116666666666667,9309.5,16.965,9915.2
7863,7863,7863,7863,7863,https://www.domain.com.au/5-26-elm-grove-richmond-vic-3121-15981692,0.9983333333333332,406.0,1.143333333333333,296.1,3.7133333333333334,2013.0
7864,7864,7864,7864,7864,https://www.domain.com.au/105-maud-street-geelong-vic-3220-16052774,1.923333333333333,635.4,0.0,0.0,48.531666666666666,56061.2
7865,7865,7865,7865,7865,https://www.domain.com.au/50-benjamin-street-sunshine-vic-3020-16036711,0.5033333333333333,313.2,0.8416666666666667,412.7,3.3699999999999997,1421.7
7866,7866,7866,7866,7866,https://www.domain.com.au/597-wyndham-street-shepparton-vic-3630-16045215,1.5633333333333332,936.6,0.0,0.0,97.845,146278.7
7867,7867,7867,7867,7867,https://www.domain.com.au/404-2-wests-road-maribyrnong-vic-3032-16068855,2.546666666666667,1297.7,0.8683333333333334,418.7,1.8766666666666665,1095.5
7868,7868,7868,7868,7868,https://www.domain.com.au/2802-618-lonsdale-street-melbourne-vic-3000-16028811,1.2066666666666668,348.5,1.0766666666666669,365.8,1.1833333333333333,487.4
7869,7869,7869,7869,7869,https://www.domain.com.au/7-21-raymond-street-somerville-vic-3912-16057169,2.433333333333333,787.9,23.006666666666668,26299.3,25.928333333333335,28918.1
7870,7870,7870,7870,7870,https://www.domain.com.au/23-chicquita-circuit-mentone-vic-3194-16010368,4.003333333333333,1599.7,2.1016666666666666,525.5,3.7233333333333336,948.1
7871,7871,7871,7871,7871,https://www.domain.com.au/9-96-thames-street-box-hill-north-vic-3129-16028015,2.478333333333333,1275.9,0.515,199.0,4.006666666666667,1926.9
7872,7872,7872,7872,7872,https://www.domain.com.au/3817-228-la-trobe-street-melbourne-vic-3000-15368211,2.393333333333333,1005.7,1.9916666666666667,766.9,0.9416666666666667,349.1
7873,7873,7873,7873,7873,https://www.domain.com.au/9-mcmillan-court-horsham-vic-3400-16016026,3.838333333333333,1704.9,208.15166666666667,287196.3,202.75833333333333,281454.7
7874,7874,7874,7874,7874,https://www.domain.com.au/5-650-nicholson-street-fitzroy-north-vic-3068-16051475,2.115,1055.4,0.1583333333333333,52.5,4.575,2201.6
7875,7875,7875,7875,7875,https://www.domain.com.au/1-445-st-kilda-street-elwood-vic-3184-16064657,2.355,905.2,0.2583333333333333,143.8,5.366666666666666,3015.7
7876,7876,7876,7876,7876,https://www.domain.com.au/77-corio-street-shepparton-vic-3630-16037300,0.5083333333333333,279.3,0.0,0.0,102.75166666666668,149301.0
7877,7877,7877,7877,7877,https://www.domain.com.au/414-1-queens-avenue-hawthorn-vic-3122-8678601,0.6483333333333333,250.1,1.018333333333333,368.8,1.6666666666666667,937.2
7878,7878,7878,7878,7878,https://www.domain.com.au/8-51-buckley-street-moonee-ponds-vic-3039-16017251,1.8583333333333327,974.4,1.1900000000000002,459.9,2.8316666666666666,1634.5
7879,7879,7879,7879,7879,https://www.domain.com.au/6-fordham-court-richmond-vic-3121-16065885,1.625,545.9,1.8233333333333333,561.4,4.128333333333333,1821.7
7880,7880,7880,7880,7880,https://www.domain.com.au/201-77-queens-rd-melbourne-vic-3004-15928652,1.45,500.6,0.7,226.3,4.055000000000001,1957.9
7881,7881,7881,7881,7881,https://www.domain.com.au/5b-colette-court-canadian-vic-3350-16029770,3.128333333333333,1540.9,74.80666666666666,99218.1,71.54666666666667,94811.1
7882,7882,7882,7882,7882,https://www.domain.com.au/1005-warrenheip-street-buninyong-vic-3357-15986327,0.895,517.9,82.91833333333334,104354.1,79.39666666666668,102020.8
7883,7883,7883,7883,7883,https://www.domain.com.au/501a-3-tarver-street-port-melbourne-vic-3207-16061085,3.433333333333333,1519.7,0.7033333333333334,331.9,8.418333333333333,4635.8
7884,7884,7884,7884,7884,https://www.domain.com.au/7-8-david-altona-vic-3018-16064178,0.8566666666666667,398.5,0.6266666666666667,396.4,7.645,4400.9
7885,7885,7885,7885,7885,https://www.domain.com.au/2712-500-elizabeth-street-melbourne-vic-3000-16017761,1.525,805.1,0.6366666666666667,254.2,0.38999999999999996,259.6
7886,7886,7886,7886,7886,https://www.domain.com.au/3-169-cumberland-road-pascoe-vale-south-vic-3044-16039095,1.2,921.3,1.22,605.2,4.298333333333333,2925.8
7887,7887,7887,7887,7887,https://www.domain.com.au/23-isla-street-tarneit-vic-3029-15008049,3.4716666666666667,1616.2,7.133333333333334,4192.9,9.07,5083.5
7888,7888,7888,7888,7888,https://www.domain.com.au/69-panorama-avenue-lower-plenty-vic-3093-16063852,1.0766666666666669,844.5,0.2583333333333333,103.5,6.095,4271.4
7889,7889,7889,7889,7889,https://www.domain.com.au/36-orchard-road-bayswater-vic-3153-16046854,0.4283333333333333,321.6,1.8016666666666663,746.9,1.9033333333333333,904.9
7890,7890,7890,7890,7890,https://www.domain.com.au/10-trader-street-ocean-grove-vic-3226-15804072,4.998333333333333,3312.2,0.0,0.0,66.80166666666666,74577.2
7891,7891,7891,7891,7891,https://www.domain.com.au/21-valentine-street-ivanhoe-vic-3079-15959292,1.9216666666666664,824.6,1.8616666666666668,530.5,2.6566666666666667,1177.7
7892,7892,7892,7892,7892,https://www.domain.com.au/29-lucid-crescent-clyde-vic-3978-16044697,4.8100000000000005,2750.6,22.095,16752.4,29.145,25657.6
7893,7893,7893,7893,7893,https://www.domain.com.au/28-murray-street-sunshine-west-vic-3020-16051497,0.4983333333333333,226.7,0.8866666666666667,518.3,6.430000000000001,3492.5
7894,7894,7894,7894,7894,https://www.domain.com.au/16-fisher-grove-tullamarine-vic-3043-16058786,3.743333333333333,1712.7,0.7183333333333334,179.7,5.538333333333333,2800.3
7895,7895,7895,7895,7895,https://www.domain.com.au/142b-st-kilda-road-st-kilda-vic-3182-15811888,1.28,758.3,0.97,409.0,2.316666666666667,1210.8
7896,7896,7896,7896,7896,https://www.domain.com.au/3-wyuna-drive-noble-park-vic-3174-16061768,0.0,0.0,0.5616666666666668,264.6,3.445,1739.0
7897,7897,7897,7897,7897,https://www.domain.com.au/4-laira-street-geelong-west-vic-3218-16042462,1.37,629.8,0.0,0.0,43.61,53083.8
7898,7898,7898,7898,7898,https://www.domain.com.au/6-williams-road-laverton-vic-3028-15715053,3.0383333333333336,1464.1,1.0883333333333334,453.3,6.595,3564.3
7899,7899,7899,7899,7899,https://www.domain.com.au/unit-101-170-albert-st-east-melbourne-vic-3002-16060589,0.9333333333333332,407.9,0.7966666666666666,389.9,2.8483333333333336,1247.7
7900,7900,7900,7900,7900,https://www.domain.com.au/1-1041-riversdale-road-surrey-hills-vic-3127-15974418,1.92,1384.4,1.895,737.6,6.203333333333333,3403.7
7901,7901,7901,7901,7901,https://www.domain.com.au/1104-50-albert-road-south-melbourne-vic-3205-15334711,2.145,659.7,1.2666666666666666,375.0,3.75,1669.5
7902,7902,7902,7902,7902,https://www.domain.com.au/2209-500-elizabeth-street-melbourne-vic-3000-16036247,1.525,805.1,0.6366666666666667,254.2,0.38999999999999996,259.6
7903,7903,7903,7903,7903,https://www.domain.com.au/5-78-campbell-road-hawthorn-east-vic-3123-16006633,1.48,613.9,0.93,282.7,2.368333333333333,768.0
7904,7904,7904,7904,7904,https://www.domain.com.au/1-44-spurr-street-craigieburn-vic-3064-16057868,2.9066666666666667,1468.3,0.3383333333333333,84.6,1.6566666666666667,941.0
7905,7905,7905,7905,7905,https://www.domain.com.au/room-6-16-doidge-street-bundoora-vic-3083-12908067,2.373333333333333,733.1,1.0316666666666667,255.6,6.403333333333333,2923.2
7906,7906,7906,7906,7906,https://www.domain.com.au/10-laburnum-grove-doveton-vic-3177-16066864,1.5450000000000002,730.3,7.14,5328.2,8.403333333333332,5157.4
7907,7907,7907,7907,7907,https://www.domain.com.au/24-the-avenue-ferntree-gully-vic-3156-16039733,2.02,769.1,0.425,131.4,1.63,617.7
7908,7908,7908,7908,7908,https://www.domain.com.au/3-95-manningtree-road-hawthorn-vic-3122-15992912,0.06,24.7,1.245,641.9,0.8133333333333332,443.8
7909,7909,7909,7909,7909,https://www.domain.com.au/14-wilson-street-rosebud-vic-3939-16032171,1.153333333333333,434.9,44.9,55028.3,44.483333333333334,57039.9
7910,7910,7910,7910,7910,https://www.domain.com.au/20-clairmont-avenue-cranbourne-vic-3977-16063083,1.495,1183.2,17.34,12434.9,18.15666666666667,15556.6
7911,7911,7911,7911,7911,https://www.domain.com.au/174-lord-street-richmond-vic-3121-15779509,1.768333333333333,997.4,1.0799999999999998,425.1,2.9116666666666666,1816.8
7912,7912,7912,7912,7912,https://www.domain.com.au/207-2-8-murray-street-clayton-vic-3168-10262855,0.6483333333333333,221.8,3.308333333333333,952.9,2.5316666666666667,1144.0
7913,7913,7913,7913,7913,https://www.domain.com.au/29-curtis-avenue-sunbury-vic-3429-15891798,1.3216666666666663,795.9,1.0816666666666668,336.4,6.001666666666667,3563.3
7914,7914,7914,7914,7914,https://www.domain.com.au/12-maurice-avenue-mallacoota-vic-3892-14762541,0.61,188.0,0.0,0.0,370.35999999999996,498504.0
7915,7915,7915,7915,7915,https://www.domain.com.au/912-87-franklin-street-melbourne-vic-3000-16057832,1.6816666666666669,815.6,0.1866666666666666,46.7,0.5466666666666666,270.1
7916,7916,7916,7916,7916,https://www.domain.com.au/804-tress-street-mount-pleasant-vic-3350-16063263,0.6266666666666667,188.1,76.55333333333333,100242.6,73.29333333333334,95835.6
7917,7917,7917,7917,7917,https://www.domain.com.au/84-bay-street-brighton-vic-3186-16053410,1.39,534.4,1.415,670.3,2.2416666666666667,1216.7
7918,7918,7918,7918,7918,https://www.domain.com.au/1-thurloo-street-chadstone-vic-3148-16022713,2.0966666666666667,1042.5,2.46,744.6,2.6416666666666666,889.8
7919,7919,7919,7919,7919,https://www.domain.com.au/3-86-rankins-road-kensington-vic-3031-16068803,2.168333333333333,797.7,1.0433333333333334,347.7,2.795,785.1
7920,7920,7920,7920,7920,https://www.domain.com.au/241-harbour-esplanade-docklands-vic-3008-16014491,0.93,319.3,0.985,288.0,1.6700000000000002,734.7
7921,7921,7921,7921,7921,https://www.domain.com.au/205-427-hampton-street-hampton-vic-3188-16017748,0.3183333333333333,142.4,0.7516666666666667,422.6,5.423333333333333,3115.6
7922,7922,7922,7922,7922,https://www.domain.com.au/161-centre-road-langwarrin-vic-3910-16059384,1.7950000000000002,1192.4,18.446666666666665,20443.7,19.796666666666667,20578.3
7923,7923,7923,7923,7923,https://www.domain.com.au/11-oxley-court-wyndham-vale-vic-3024-14952588,2.805,1873.7,9.291666666666666,5530.3,10.139999999999999,6136.0
7924,7924,7924,7924,7924,https://www.domain.com.au/3-5-the-avenue-mccrae-vic-3938-15242383,2.79,1673.8,43.50333333333333,54145.9,43.085,56157.5
7925,7925,7925,7925,7925,https://www.domain.com.au/10-quintino-walk-clyde-north-vic-3978-15323041,2.71,1313.1,16.26,12831.5,25.216666666666665,21669.6
7926,7926,7926,7926,7926,https://www.domain.com.au/3-112-merrijig-drive-torquay-vic-3228-15721074,2.731666666666667,1166.0,0.0,0.0,60.138333333333335,76571.1
7927,7927,7927,7927,7927,https://www.domain.com.au/57-everett-street-brunswick-west-vic-3055-15999603,1.3283333333333334,553.6,1.1366666666666667,619.0,6.463333333333334,3224.8
7928,7928,7928,7928,7928,https://www.domain.com.au/802-701-mt-alexander-road-moonee-ponds-vic-3039-16034235,1.96,892.3,1.5683333333333331,719.0,0.6116666666666667,178.6
7929,7929,7929,7929,7929,https://www.domain.com.au/125-stevedore-street-williamstown-vic-3016-16046528,0.2166666666666666,126.5,1.4349999999999998,592.7,8.69,5429.8
7930,7930,7930,7930,7930,https://www.domain.com.au/1103-17-arnold-street-box-hill-vic-3128-15993072,2.661666666666666,1007.0,0.675,334.6,3.2550000000000003,1573.3
7931,7931,7931,7931,7931,https://www.domain.com.au/2-cranwell-way-wyndham-vale-vic-3024-16055213,1.6816666666666669,995.7,13.456666666666669,7897.1,14.305,8502.9
7932,7932,7932,7932,7932,https://www.domain.com.au/thornhill-park-vic-3335-14984880,6.316666666666666,5943.4,9.663333333333332,8292.4,14.604999999999999,14892.9
7933,7933,7933,7933,7933,https://www.domain.com.au/11-santolina-drive-mildura-vic-3500-16057264,1.903333333333333,943.5,342.27666666666664,503818.3,344.0566666666667,505260.6
7934,7934,7934,7934,7934,https://www.domain.com.au/14-thwaites-road-tarneit-vic-3029-16020184,1.1816666666666669,609.1,2.803333333333333,1308.1,4.75,2435.5
7935,7935,7935,7935,7935,https://www.domain.com.au/204-280-albert-street-east-melbourne-vic-3002-16067313,1.29,543.7,0.7983333333333333,399.9,3.205,1383.5
7936,7936,7936,7936,7936,https://www.domain.com.au/2-8-garfield-street-cheltenham-vic-3192-16069537,4.489999999999999,1468.3,2.0716666666666668,578.6,1.8883333333333332,515.2
7937,7937,7937,7937,7937,https://www.domain.com.au/2-carisbrook-circuit-truganina-vic-3029-16067690,2.0116666666666667,1381.5,1.5,645.1,2.8883333333333336,1751.5
7938,7938,7938,7938,7938,https://www.domain.com.au/ssc-37-caroville-drive-warrnambool-vic-3280-15529719,3.106666666666667,1106.7,0.0,0.0,168.62,230736.0
7939,7939,7939,7939,7939,https://www.domain.com.au/11-celestial-court-rowville-vic-3178-16056950,1.3033333333333337,510.2,0.7933333333333333,454.9,3.8466666666666667,2082.8
7940,7940,7940,7940,7940,https://www.domain.com.au/807-200-spencer-st-melbourne-vic-3000-11943786,1.7983333333333331,777.0,1.765,862.9,0.28833333333333333,133.4
7941,7941,7941,7941,7941,https://www.domain.com.au/603-299-king-street-melbourne-vic-3000-16024066,0.5399999999999999,179.5,0.41,196.8,1.7049999999999998,803.6
7942,7942,7942,7942,7942,https://www.domain.com.au/34-alexander-street-seddon-vic-3011-14411759,2.623333333333333,935.4,0.4649999999999999,157.3,2.43,1090.2
7943,7943,7943,7943,7943,https://www.domain.com.au/3-mitchell-road-stratford-vic-3862-16036593,1.288333333333333,571.2,146.8733333333333,192071.5,168.31,215103.3
7944,7944,7944,7944,7944,https://www.domain.com.au/510-270-king-street-melbourne-vic-3000-16046257,1.3099999999999998,433.7,1.18,451.0,1.43,594.7
7945,7945,7945,7945,7945,https://www.domain.com.au/6-37-bent-street-altona-vic-3018-15985007,1.9566666666666668,1146.5,2.228333333333333,1019.0,6.1883333333333335,3555.6
7946,7946,7946,7946,7946,https://www.domain.com.au/mickleham-vic-3064-13117837,0.4333333333333333,418.0,0.4983333333333333,476.7,6.068333333333333,5277.4
7947,7947,7947,7947,7947,https://www.domain.com.au/48-pine-street-frankston-north-vic-3200-16055736,2.146666666666667,721.6,14.825,15390.2,16.878333333333334,19404.2
7948,7948,7948,7948,7948,https://www.domain.com.au/1-14-carnon-street-greensborough-vic-3088-16065615,1.9166666666666667,479.1,3.83,957.6,4.98,1823.9
7949,7949,7949,7949,7949,https://www.domain.com.au/1-71-riversdale-road-hawthorn-vic-3122-15809049,1.0583333333333331,860.0,0.6633333333333333,311.6,2.0216666666666665,1501.1
7950,7950,7950,7950,7950,https://www.domain.com.au/4-ocean-park-drive-marengo-vic-3233-13210948,5.010000000000001,3213.2,0.0,0.0,148.88666666666668,178245.5
7951,7951,7951,7951,7951,https://www.domain.com.au/2-140-mt-alexander-road-travancore-vic-3032-15966877,0.2233333333333333,204.9,0.9166666666666666,566.5,3.5716666666666668,1161.8
7952,7952,7952,7952,7952,https://www.domain.com.au/15-paterson-street-rosebud-vic-3939-16043200,1.3150000000000002,560.8,44.641666666666666,54820.8,44.223333333333336,56832.4
7953,7953,7953,7953,7953,https://www.domain.com.au/16-satellite-drive-werribee-vic-3030-14092828,3.18,1968.7,14.818333333333332,9809.3,16.893333333333334,10640.0
7954,7954,7954,7954,7954,https://www.domain.com.au/331-gaffney-street-pascoe-vale-vic-3044-16062466,0.3833333333333333,265.6,1.4733333333333334,670.5,3.1633333333333336,2004.4
7955,7955,7955,7955,7955,https://www.domain.com.au/9-106-addison-street-elwood-vic-3184-16063225,0.94,394.4,1.87,543.8,2.4316666666666666,1435.8
7956,7956,7956,7956,7956,https://www.domain.com.au/5701-260-city-rd-southbank-vic-3006-15965033,3.143333333333333,1171.4,1.7916666666666667,736.6,2.515,967.2
7957,7957,7957,7957,7957,https://www.domain.com.au/935a-centre-rd-bentleigh-east-vic-3165-15873337,0.5733333333333334,232.1,0.3616666666666666,137.7,1.895,1075.9
7958,7958,7958,7958,7958,https://www.domain.com.au/333-richards-street-ballarat-east-vic-3350-14887482,3.3833333333333333,2171.1,73.125,98157.3,69.865,93750.2
7959,7959,7959,7959,7959,https://www.domain.com.au/1-999-fifteenth-street-mildura-vic-3500-16047605,2.17,964.2,343.51500000000004,505053.9,345.2966666666667,506496.2
7960,7960,7960,7960,7960,https://www.domain.com.au/12-heron-cres-barwon-heads-vic-3227-16066414,4.23,1919.8,0.0,0.0,65.20333333333333,81732.6
